"client_id";"contact_date";"contact_outcome"
25628;2008-07-10;success
25628;2008-08-07;other
25628;2008-08-11;failure
25637;2008-06-16;failure
25638;2008-06-10;other
25638;2008-07-02;failure
25638;2008-07-29;failure
25654;2008-04-30;failure
25654;2008-07-29;other
25658;2008-03-12;success
25658;2008-03-18;failure
25658;2008-04-14;other
25658;2008-05-06;other
25658;2008-05-26;failure
25662;2008-03-31;failure
25662;2008-05-05;other
25676;2008-05-26;failure
25677;2008-03-24;failure
25677;2008-03-27;success
25677;2008-04-09;failure
25677;2008-04-11;success
25677;2008-06-12;other
25677;2008-06-20;failure
25679;2008-02-21;failure
25679;2008-03-11;other
25679;2008-03-27;success
25679;2008-04-09;failure
25679;2008-04-09;success
25679;2008-04-13;other
25679;2008-04-18;success
25679;2008-04-28;failure
25679;2008-05-08;failure
25690;2008-08-05;failure
25699;2008-05-28;failure
25700;2008-05-20;failure
25701;2008-04-26;failure
25701;2008-04-28;success
25701;2008-04-29;success
25701;2008-05-06;success
25701;2008-07-06;success
25701;2008-07-14;failure
25701;2008-07-23;failure
25701;2008-07-25;success
25703;2008-07-25;other
25707;2008-02-24;failure
25707;2008-03-23;failure
25707;2008-04-30;failure
25707;2008-05-17;failure
25707;2008-05-19;failure
25715;2008-06-20;success
25717;2008-04-14;failure
25717;2008-06-06;failure
25718;2008-05-23;failure
25718;2008-06-15;failure
25718;2008-06-18;other
25718;2008-08-06;failure
25722;2008-03-06;success
25722;2008-04-04;other
25722;2008-04-30;failure
25722;2008-05-13;success
25729;2008-05-03;other
25729;2008-05-30;success
25729;2008-06-01;success
25729;2008-06-07;failure
25729;2008-06-15;other
25729;2008-06-24;other
25729;2008-06-30;other
25729;2008-07-13;other
25729;2008-07-21;failure
25729;2008-07-31;failure
25730;2008-05-21;other
25742;2008-07-31;failure
25745;2008-05-13;other
25746;2008-05-08;success
25746;2008-06-19;failure
25750;2008-05-20;failure
25751;2008-06-09;failure
25751;2008-06-20;failure
25753;2008-02-15;success
25753;2008-02-27;other
25753;2008-03-18;failure
25753;2008-04-06;failure
25753;2008-04-16;failure
25753;2008-04-22;failure
25753;2008-04-26;failure
25753;2008-04-30;other
25753;2008-05-15;failure
25755;2008-05-29;failure
25756;2008-05-29;failure
25759;2008-06-05;failure
25760;2008-05-25;failure
25760;2008-07-23;failure
25764;2008-03-10;failure
25764;2008-05-14;other
25766;2008-05-19;failure
25766;2008-07-29;failure
25767;2008-04-05;other
25767;2008-04-12;success
25767;2008-06-12;success
25767;2008-06-20;failure
25768;2008-03-01;success
25768;2008-03-31;failure
25768;2008-04-18;other
25768;2008-05-29;other
25778;2008-04-24;other
25778;2008-05-10;success
25778;2008-05-16;failure
25778;2008-05-27;failure
25778;2008-06-01;other
25778;2008-07-14;other
25778;2008-07-16;failure
25781;2008-04-27;other
25781;2008-05-08;failure
25781;2008-07-09;success
25781;2008-07-15;other
25782;2008-06-06;failure
25782;2008-06-07;success
25782;2008-06-20;failure
25782;2008-07-30;failure
25783;2008-03-13;other
25783;2008-05-29;failure
25786;2008-05-05;failure
25788;2008-06-26;failure
25790;2008-06-19;other
25791;2008-05-29;failure
25797;2008-04-09;success
25797;2008-06-19;other
25799;2008-05-08;other
25813;2008-04-28;success
25813;2008-07-22;failure
25815;2008-05-17;failure
25815;2008-06-13;other
25815;2008-07-14;failure
25817;2008-05-28;failure
25818;2008-04-23;other
25818;2008-05-20;failure
25818;2008-07-14;failure
25830;2008-06-07;other
25830;2008-07-24;failure
25835;2008-05-17;other
25835;2008-07-30;failure
25840;2008-05-29;failure
25840;2008-06-19;failure
25841;2008-05-20;failure
25843;2008-03-08;other
25843;2008-06-02;failure
25846;2008-05-29;success
25847;2008-06-20;other
25847;2008-07-31;failure
25857;2008-03-17;success
25857;2008-05-23;failure
25859;2008-05-29;failure
25868;2008-07-04;other
25868;2008-07-31;failure
25869;2008-06-14;success
25869;2008-07-31;failure
25871;2008-06-09;success
25871;2008-07-31;failure
25880;2008-04-25;other
25880;2008-06-20;failure
25890;2008-05-20;failure
25899;2008-02-19;success
25899;2008-03-18;success
25899;2008-03-19;success
25899;2008-03-27;failure
25899;2008-03-29;failure
25899;2008-04-14;success
25899;2008-05-06;failure
25899;2008-05-14;failure
25906;2008-05-03;other
25906;2008-05-29;failure
25906;2008-06-06;failure
25910;2008-05-28;other
25913;2008-04-04;failure
25913;2008-06-03;failure
25917;2008-05-20;other
25920;2008-05-05;failure
25927;2008-05-20;failure
25932;2008-04-19;failure
25932;2008-07-11;failure
25934;2008-05-06;other
25934;2008-05-20;failure
25938;2008-06-06;failure
25942;2008-05-20;failure
25946;2008-04-20;success
25946;2008-05-07;success
25946;2008-06-03;failure
25946;2008-06-13;other
25946;2008-06-20;failure
25947;2008-04-02;success
25947;2008-06-02;failure
25948;2008-05-15;other
25948;2008-05-18;success
25948;2008-06-20;success
25948;2008-07-01;failure
25948;2008-07-15;failure
25950;2008-07-29;failure
25951;2008-05-20;failure
25956;2008-04-09;success
25956;2008-05-29;other
25959;2008-03-08;other
25959;2008-03-21;success
25959;2008-04-10;failure
25959;2008-05-23;failure
25963;2008-09-20;failure
25963;2008-09-28;other
25963;2008-09-29;failure
25963;2008-11-12;success
25965;2008-07-09;failure
25967;2008-05-14;failure
25969;2008-05-22;failure
25969;2008-06-30;failure
25969;2008-07-10;failure
25969;2008-07-23;failure
25974;2008-05-15;success
25974;2008-05-19;failure
25977;2008-05-29;other
25985;2008-03-03;success
25985;2008-05-08;other
25987;2008-06-20;other
25987;2008-07-10;failure
25987;2008-07-21;success
25987;2008-08-07;failure
25990;2008-05-29;other
25990;2008-06-15;success
25990;2008-06-27;failure
26004;2008-03-30;success
26004;2008-05-20;other
26007;2008-05-03;other
26007;2008-07-21;success
26010;2008-02-15;other
26010;2008-05-15;other
26012;2008-06-12;failure
26015;2008-05-28;failure
26016;2008-05-10;other
26016;2008-05-19;failure
26016;2008-06-04;other
26016;2008-06-16;failure
26016;2008-06-25;success
26016;2008-07-31;failure
26021;2008-05-12;other
26021;2008-05-13;failure
26028;2008-05-25;success
26028;2008-06-02;failure
26031;2008-05-30;failure
26035;2008-05-12;success
26035;2008-07-25;other
26036;2008-06-12;success
26036;2008-07-08;other
26036;2008-07-09;failure
26039;2008-05-23;other
26044;2008-06-12;failure
26047;2008-05-29;failure
26048;2008-07-16;failure
26051;2008-04-17;failure
26051;2008-05-08;other
26051;2008-05-09;other
26051;2008-05-10;failure
26051;2008-05-28;other
26051;2008-05-30;failure
26052;2008-05-02;other
26052;2008-07-20;other
26052;2008-07-31;failure
26056;2008-06-19;failure
26058;2008-05-29;failure
26058;2008-08-04;failure
26059;2008-06-02;failure
26059;2008-06-06;other
26059;2008-06-27;success
26059;2008-07-02;other
26059;2008-07-11;other
26059;2008-08-21;failure
26061;2008-03-13;other
26061;2008-03-23;other
26061;2008-06-02;failure
26062;2008-03-01;failure
26062;2008-03-14;success
26062;2008-03-26;success
26062;2008-04-07;success
26062;2008-04-15;other
26062;2008-04-15;other
26062;2008-04-16;other
26062;2008-04-21;failure
26062;2008-04-30;failure
26062;2008-05-04;other
26062;2008-05-07;failure
26062;2008-05-28;other
26070;2008-04-10;failure
26070;2008-05-29;success
26074;2008-03-12;failure
26074;2008-03-25;success
26074;2008-06-02;failure
26078;2008-05-30;success
26078;2008-06-07;other
26078;2008-07-25;failure
26083;2008-05-15;other
26083;2008-05-17;failure
26083;2008-06-17;success
26083;2008-07-15;success
26083;2008-08-12;failure
26097;2008-05-12;failure
26097;2008-05-16;other
26097;2008-05-17;failure
26097;2008-05-24;failure
26097;2008-06-18;other
26097;2008-06-26;success
26097;2008-07-31;failure
26101;2008-10-23;success
26102;2008-03-23;failure
26102;2008-05-19;failure
26102;2008-06-05;other
26103;2008-07-18;failure
26109;2008-05-29;success
26109;2008-06-02;failure
26109;2008-07-09;failure
26113;2008-05-29;failure
26116;2008-06-19;other
26118;2008-02-16;failure
26118;2008-04-08;other
26118;2008-05-16;failure
26122;2008-03-28;failure
26122;2008-04-19;failure
26122;2008-06-06;other
26128;2008-03-22;failure
26128;2008-05-22;success
26128;2008-05-29;success
26132;2008-05-14;other
26133;2008-07-08;other
26133;2008-08-11;failure
26136;2008-03-20;failure
26136;2008-04-21;success
26136;2008-06-02;other
26138;2008-05-25;failure
26138;2008-06-03;success
26138;2008-06-16;success
26138;2008-07-31;other
26145;2008-05-23;other
26145;2008-05-26;success
26145;2008-06-13;success
26145;2008-06-26;failure
26150;2008-04-20;other
26150;2008-05-06;failure
26153;2008-04-08;other
26153;2008-05-07;failure
26153;2008-06-02;success
26156;2008-05-25;success
26156;2008-07-24;success
26164;2008-05-20;other
26170;2008-04-18;other
26170;2008-05-13;failure
26171;2008-04-21;success
26171;2008-05-13;other
26171;2008-05-16;success
26171;2008-05-21;failure
26177;2008-05-07;failure
26179;2008-03-23;success
26179;2008-06-02;failure
26191;2008-07-22;other
26191;2008-08-06;success
26193;2008-05-14;success
26193;2008-07-15;failure
26195;2008-04-21;success
26195;2008-05-27;other
26195;2008-05-29;success
26195;2008-07-07;failure
26197;2008-03-01;other
26197;2008-05-30;failure
26203;2008-05-20;failure
26206;2008-05-20;failure
26207;2008-05-20;failure
26208;2008-06-21;other
26208;2008-06-28;failure
26208;2008-07-02;success
26208;2008-08-11;other
26214;2008-03-03;success
26214;2008-03-26;other
26214;2008-04-16;success
26214;2008-05-15;failure
26216;2008-05-29;success
26216;2008-06-06;failure
26231;2008-03-21;failure
26231;2008-04-28;other
26231;2008-05-05;failure
26231;2008-05-21;failure
26235;2008-04-02;other
26235;2008-05-28;failure
26236;2008-06-02;failure
26236;2008-08-07;other
26238;2008-07-04;failure
26239;2008-05-13;failure
26241;2008-06-06;other
26243;2008-05-02;other
26243;2008-05-21;failure
26249;2008-04-05;other
26249;2008-05-19;failure
26258;2008-05-08;failure
26262;2008-05-14;failure
26265;2008-08-02;other
26265;2008-08-21;failure
26268;2008-07-21;failure
26270;2008-07-09;failure
26283;2008-03-12;failure
26283;2008-03-20;other
26283;2008-03-30;other
26283;2008-05-26;failure
26292;2008-03-28;success
26292;2008-05-14;failure
26292;2008-05-19;failure
26296;2008-06-22;other
26296;2008-08-07;success
26298;2008-06-02;failure
26311;2008-07-16;failure
26319;2008-07-14;success
26319;2008-08-08;other
26322;2008-05-03;success
26322;2008-07-16;failure
26326;2008-05-14;failure
26331;2008-05-20;success
26331;2008-05-24;success
26331;2008-06-19;failure
26331;2008-06-20;success
26331;2008-06-27;success
26331;2008-06-30;failure
26331;2008-07-12;success
26331;2008-07-12;failure
26331;2008-07-27;success
26331;2008-08-12;other
26332;2008-03-29;success
26332;2008-05-14;failure
26339;2008-04-06;success
26339;2008-05-15;other
26339;2008-05-18;success
26339;2008-05-28;failure
26350;2008-06-03;other
26354;2008-05-14;failure
26363;2008-06-16;failure
26367;2008-05-27;failure
26369;2008-06-06;failure
26370;2008-05-14;failure
26383;2008-02-24;success
26383;2008-03-29;other
26383;2008-04-24;other
26383;2008-05-14;other
26386;2008-05-18;failure
26386;2008-06-05;success
26386;2008-07-07;failure
26390;2008-05-12;failure
26390;2008-05-21;failure
26391;2008-07-17;failure
26395;2008-04-24;failure
26395;2008-04-30;other
26395;2008-06-09;failure
26395;2008-07-14;failure
26399;2008-03-26;success
26399;2008-04-11;success
26399;2008-04-16;failure
26399;2008-04-16;success
26399;2008-04-24;success
26399;2008-04-26;other
26399;2008-05-18;success
26399;2008-05-19;other
26399;2008-05-29;success
26399;2008-06-04;failure
26399;2008-06-08;other
26399;2008-06-11;success
26399;2008-06-17;other
26399;2008-06-18;failure
26401;2008-02-29;success
26401;2008-03-02;failure
26401;2008-03-08;failure
26401;2008-03-19;failure
26401;2008-03-31;failure
26401;2008-04-03;other
26401;2008-04-16;other
26401;2008-05-12;failure
26401;2008-05-27;failure
26404;2008-05-21;failure
26405;2008-04-12;failure
26405;2008-06-09;failure
26406;2008-05-20;failure
26411;2008-05-11;other
26411;2008-05-12;success
26411;2008-05-31;other
26411;2008-06-17;success
26411;2008-06-26;other
26411;2008-07-20;success
26411;2008-07-21;failure
26411;2008-07-30;failure
26420;2008-02-27;success
26420;2008-03-06;success
26420;2008-04-04;success
26420;2008-04-16;other
26420;2008-04-23;failure
26420;2008-04-24;other
26420;2008-04-26;success
26420;2008-05-02;failure
26420;2008-05-08;failure
26420;2008-05-09;success
26420;2008-05-23;failure
26428;2008-04-24;failure
26428;2008-06-03;other
26428;2008-06-05;success
26428;2008-06-12;other
26428;2008-07-16;failure
26428;2008-07-21;failure
26435;2008-06-06;failure
26436;2008-05-30;other
26436;2008-07-21;failure
26438;2008-03-05;other
26438;2008-03-20;failure
26438;2008-05-22;failure
26438;2008-06-03;other
26443;2008-03-05;other
26443;2008-05-14;failure
26445;2008-03-30;success
26445;2008-03-31;success
26445;2008-04-22;success
26445;2008-06-02;other
26446;2008-05-27;failure
26448;2008-05-21;failure
26451;2008-03-11;failure
26451;2008-03-20;failure
26451;2008-04-10;other
26451;2008-04-15;failure
26451;2008-04-15;success
26451;2008-05-09;failure
26454;2008-04-30;success
26454;2008-05-15;other
26454;2008-05-27;failure
26455;2008-03-25;other
26455;2008-04-21;other
26455;2008-04-26;failure
26455;2008-05-13;failure
26455;2008-05-26;failure
26464;2008-05-16;success
26469;2008-03-14;other
26469;2008-04-07;failure
26469;2008-05-23;success
26469;2008-05-27;failure
26471;2008-07-25;other
26479;2008-04-09;success
26479;2008-06-03;other
26479;2008-06-06;other
26479;2008-06-24;failure
26486;2008-04-24;failure
26486;2008-05-11;other
26486;2008-05-20;success
26486;2008-06-20;failure
26489;2008-04-11;other
26489;2008-04-15;failure
26489;2008-04-18;other
26489;2008-05-05;success
26489;2008-05-26;other
26489;2008-07-04;failure
26499;2008-04-03;failure
26499;2008-05-21;failure
26503;2008-06-09;success
26503;2008-07-21;other
26512;2008-08-21;failure
26515;2008-03-28;success
26515;2008-05-21;failure
26517;2008-03-26;other
26517;2008-05-12;success
26517;2008-06-24;failure
26518;2008-05-14;failure
26520;2008-08-08;failure
26535;2008-03-26;failure
26535;2008-06-18;failure
26540;2008-04-30;other
26540;2008-05-15;failure
26546;2008-02-23;failure
26546;2008-05-14;failure
26555;2008-07-08;failure
26558;2008-05-05;failure
26558;2008-05-21;failure
26561;2008-06-03;failure
26566;2008-05-20;failure
26566;2008-05-21;failure
26569;2008-05-27;failure
26569;2008-06-30;other
26569;2008-07-10;failure
26569;2008-08-20;failure
26577;2008-03-10;failure
26577;2008-05-27;failure
26579;2008-06-16;other
26579;2008-08-11;failure
26580;2008-05-09;other
26581;2008-07-10;failure
26593;2008-07-15;success
26593;2008-08-06;failure
26607;2008-03-15;failure
26607;2008-03-29;failure
26607;2008-06-02;failure
26611;2008-05-21;failure
26613;2008-03-31;other
26613;2008-06-17;other
26615;2008-05-15;failure
26618;2008-06-19;failure
26619;2008-07-10;failure
26625;2008-07-03;failure
26625;2008-07-23;success
26625;2008-08-05;other
26625;2008-08-06;success
26625;2008-08-06;failure
26625;2008-08-12;other
26632;2008-05-29;success
26632;2008-08-12;failure
26650;2008-05-13;failure
26650;2008-05-16;failure
26651;2008-03-04;failure
26651;2008-03-12;success
26651;2008-03-12;failure
26651;2008-05-14;other
26654;2008-03-11;other
26654;2008-03-19;other
26654;2008-04-13;success
26654;2008-04-16;success
26654;2008-05-26;failure
26657;2008-03-12;failure
26657;2008-04-05;success
26657;2008-05-14;success
26658;2008-03-23;failure
26658;2008-04-07;other
26658;2008-04-11;failure
26658;2008-04-21;success
26658;2008-04-21;other
26658;2008-04-22;other
26658;2008-04-27;failure
26658;2008-04-27;success
26658;2008-05-02;failure
26658;2008-05-03;failure
26658;2008-05-05;other
26658;2008-05-07;success
26658;2008-05-10;other
26658;2008-05-12;other
26658;2008-05-13;other
26658;2008-05-23;success
26658;2008-05-26;failure
26658;2008-05-27;success
26658;2008-05-29;other
26658;2008-06-05;success
26658;2008-06-08;other
26658;2008-06-08;other
26658;2008-06-12;success
26658;2008-06-18;success
26658;2008-06-19;success
26658;2008-06-20;failure
26660;2008-05-08;other
26665;2008-05-08;failure
26665;2008-05-15;failure
26667;2008-05-15;failure
26668;2008-11-12;failure
26669;2008-05-04;success
26669;2008-05-07;other
26669;2008-05-08;failure
26669;2008-05-16;failure
26669;2008-05-17;success
26669;2008-05-17;other
26669;2008-05-21;success
26669;2008-05-22;failure
26669;2008-05-22;failure
26669;2008-05-31;other
26669;2008-06-03;success
26669;2008-06-04;failure
26669;2008-06-07;failure
26669;2008-06-08;success
26669;2008-06-09;other
26669;2008-06-11;failure
26669;2008-06-11;other
26669;2008-06-12;other
26669;2008-06-13;failure
26669;2008-06-14;failure
26669;2008-06-15;other
26669;2008-06-15;success
26669;2008-06-17;failure
26669;2008-06-21;success
26669;2008-06-25;other
26669;2008-07-01;other
26669;2008-07-02;success
26669;2008-07-06;other
26669;2008-07-06;failure
26669;2008-07-08;success
26669;2008-07-09;other
26669;2008-07-09;success
26669;2008-07-10;success
26669;2008-07-11;other
26669;2008-07-21;success
26669;2008-07-23;failure
26669;2008-07-31;other
26672;2008-05-21;success
26672;2008-06-09;failure
26673;2008-04-05;success
26673;2008-04-08;success
26673;2008-05-30;failure
26681;2008-07-21;other
26686;2008-03-03;other
26686;2008-03-14;other
26686;2008-03-20;success
26686;2008-03-24;other
26686;2008-04-12;other
26686;2008-04-12;failure
26686;2008-04-19;success
26686;2008-04-29;success
26686;2008-05-11;success
26686;2008-05-12;success
26686;2008-05-13;success
26686;2008-05-15;success
26686;2008-05-19;other
26686;2008-05-23;success
26686;2008-05-25;other
26686;2008-05-27;other
26688;2008-06-09;failure
26697;2008-03-01;failure
26697;2008-03-13;failure
26697;2008-03-18;failure
26697;2008-03-20;other
26697;2008-03-24;other
26697;2008-05-07;other
26697;2008-05-19;failure
26704;2008-02-27;failure
26704;2008-05-27;failure
26705;2008-03-20;failure
26705;2008-04-18;other
26705;2008-04-29;other
